"zone_id","polygon_provenance","offset","angle_deg","angle_source","mean_aspect_deg","orientation_weight","n_orientation_cells","orientation_resultant_length","transect_id","distance","x","y","elevation_m","depth_m"
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",255.604236055372,710923.840657519,1977843.45454545,-494.722043376001,494.722043376001
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",267.775866343723,710922.733950426,1977831.33333333,-499.386565295781,499.386565295781
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",279.947496632074,710921.627243334,1977819.21212121,-502.025405279378,502.025405279378
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",292.119126920425,710920.520536241,1977807.09090909,-504.618351367605,504.618351367605
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",304.290757208776,710919.413829148,1977794.96969697,-508.709991455078,508.709991455078
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",316.462387497127,710918.307122056,1977782.84848485,-512.52001953125,512.52001953125
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",328.634017785478,710917.200414963,1977770.72727273,-514.737268621261,514.737268621261
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",340.805648073829,710916.093707871,1977758.60606061,-516.732570763838,516.732570763838
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",352.97727836218,710914.987000778,1977746.48484848,-520.260009765625,520.260009765625
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",365.148908650531,710913.880293685,1977734.36363636,-523.487343420043,523.487343420043
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",377.320538938882,710912.773586593,1977722.24242424,-525.897196858007,525.897196858007
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",389.492169227233,710911.6668795,1977710.12121212,-528.379992116955,528.379992116955
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",401.663799515584,710910.560172407,1977698,-531.651599983702,531.651599983702
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",413.835429803935,710909.453465315,1977685.87878788,-535.044025981088,535.044025981088
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",426.007060092286,710908.346758222,1977673.75757576,-537.540537502487,537.540537502487
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",438.178690380637,710907.24005113,1977661.63636364,-540.011253234077,540.011253234077
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",450.350320668988,710906.133344037,1977649.51515152,-542.34932202732,542.34932202732
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",462.521950957339,710905.026636944,1977637.39393939,-546.577776068532,546.577776068532
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",474.69358124569,710903.919929852,1977625.27272727,-550.153178821914,550.153178821914
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",486.865211534042,710902.813222759,1977613.15151515,-550.822881525198,550.822881525198
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",499.036841822393,710901.706515666,1977601.03030303,-552.989990234375,552.989990234375
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",511.208472110744,710900.599808574,1977588.90909091,-556.580017089844,556.580017089844
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",523.380102399095,710899.493101481,1977576.78787879,-559.89027560766,559.89027560766
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",535.551732687446,710898.386394388,1977564.66666667,-562.616678873651,562.616678873651
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",547.723362975797,710897.279687296,1977552.54545455,-564.530029296875,564.530029296875
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",559.894993264148,710896.172980203,1977540.42424242,-567.577347796446,567.577347796446
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",572.066623552499,710895.066273111,1977528.3030303,-569.045781291332,569.045781291332
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",584.23825384085,710893.959566018,1977516.18181818,-572.863890613267,572.863890613267
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",596.409884129201,710892.852858925,1977504.06060606,-574.674661530076,574.674661530076
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",608.581514417552,710891.746151833,1977491.93939394,-578.403974942929,578.403974942929
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",620.753144705903,710890.63944474,1977479.81818182,-581.469108271319,581.469108271319
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",632.924774994254,710889.532737647,1977467.6969697,-582.607271227695,582.607271227695
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",645.096405282605,710888.426030555,1977455.57575758,-584.806253293439,584.806253293439
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",657.268035570956,710887.319323462,1977443.45454545,-589.890014648438,589.890014648438
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",669.439665859307,710886.21261637,1977431.33333333,-593.909973144531,593.909973144531
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",681.611296147658,710885.105909277,1977419.21212121,-595.304229736306,595.304229736306
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",693.782926436009,710883.999202184,1977407.09090909,-597.944077925303,597.944077925303
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",705.95455672436,710882.892495092,1977394.96969697,-601.400024414062,601.400024414062
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",718.126187012711,710881.785787999,1977382.84848485,-604.716551444044,604.716551444044
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",730.297817301062,710880.679080906,1977370.72727273,-608.884116998264,608.884116998264
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",742.469447589413,710879.572373814,1977358.60606061,-610.769364624979,610.769364624979
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",754.641077877764,710878.465666721,1977346.48484848,-612.963397734733,612.963397734733
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",766.812708166115,710877.358959628,1977334.36363636,-615.492041235627,615.492041235627
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",778.984338454467,710876.252252536,1977322.24242424,-619.426564121327,619.426564121327
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",791.155968742818,710875.145545443,1977310.12121212,-621.469770943909,621.469770943909
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",803.327599031169,710874.03883835,1977298,-624.932570161691,624.932570161691
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",815.49922931952,710872.932131258,1977285.87878788,-628.839433606592,628.839433606592
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",827.670859607871,710871.825424165,1977273.75757576,-630.982249866834,630.982249866834
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",839.842489896222,710870.718717073,1977261.63636364,-632.131822065844,632.131822065844
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",852.014120184573,710869.61200998,1977249.51515152,-635.369995117188,635.369995117188
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",864.185750472924,710868.505302887,1977237.39393939,-638.929992675781,638.929992675781
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",876.357380761275,710867.398595795,1977225.27272727,-640.709483604013,640.709483604013
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",888.529011049626,710866.291888702,1977213.15151515,-642.669076630523,642.669076630523
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",900.700641337977,710865.18518161,1977201.03030303,-645.059997558594,645.059997558594
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",912.872271626328,710864.078474517,1977188.90909091,-648.971762376129,648.971762376129
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",925.043901914679,710862.971767424,1977176.78787879,-651.253789852821,651.253789852821
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",937.21553220303,710861.865060332,1977164.66666667,-653.760513999967,653.760513999967
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",949.387162491381,710860.758353239,1977152.54545455,-655.132423710255,655.132423710255
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",961.558792779732,710859.651646146,1977140.42424242,-658.284687282622,658.284687282622
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",973.730423068083,710858.544939054,1977128.3030303,-662.311087388572,662.311087388572
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",985.902053356434,710857.438231961,1977116.18181818,-663.880209722217,663.880209722217
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",998.073683644785,710856.331524868,1977104.06060606,-667.017915542622,667.017915542622
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",1010.24531393314,710855.224817776,1977091.93939394,-672.690002441406,672.690002441406
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",1022.41694422149,710854.118110683,1977079.81818182,-676.909973144531,676.909973144531
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",1034.58857450984,710853.01140359,1977067.6969697,-678.829673998256,678.829673998256
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",1046.76020479819,710851.904696498,1977055.57575758,-681.138660777739,681.138660777739
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",1058.93183508654,710850.797989405,1977043.45454545,-683.950012207031,683.950012207031
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",1071.10346537489,710849.691282313,1977031.33333333,-685.512672444979,685.512672444979
"1","author-created deterministic analytical window",-93.9088914585775,84.7831685109776,"surface",185.216831489022,"slope",103666,0.771333888758782,"1_3",1083.27509566324,710848.58457522,1977019.21212121,-686.49596835171,686.49596835171
